ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A312,2020-02-19,0.6,2542.5,26.504168,33.4,23.0,94.0,51.0,8.6,0.80833334
A312,2020-02-20,0.0,2159.5,26.258333,31.3,22.8,92.0,60.0,8.4,1.2541667
A312,2020-02-21,12.0,2325.2,25.708334,29.6,22.2,94.0,67.0,8.1,0.775
A312,2020-02-22,5.2,2332.6,26.083334,31.9,22.9,94.0,55.0,16.4,0.6125
A312,2020-02-23,8.0,2754.7,26.245832,33.8,21.4,94.0,51.0,13.4,1.1125
A312,2020-02-24,14.2,2688.3,26.166666,33.8,22.7,94.0,52.0,14.4,0.9125
A312,2020-02-25,32.6,2723.3,26.45,32.8,22.9,94.0,58.0,13.3,0.7583333
A312,2020-02-26,0.4,2580.0,26.1375,33.1,22.7,94.0,55.0,3.9,0.45833334
A312,2020-02-27,0.0,2481.2,26.945833,33.3,22.8,94.0,50.0,7.6,1.0875
A312,2020-02-28,0.0,2133.4,27.179167,33.0,23.6,94.0,54.0,7.3,0.8208333
A312,2020-02-29,1.2,2190.0,26.920834,32.7,23.8,93.0,54.0,10.6,0.8666667
A312,2020-03-01,2.0,2735.5,26.820833,33.2,23.3,93.0,51.0,10.9,1.0208334
A312,2020-03-02,12.4,2733.3,26.625,33.1,23.2,93.0,54.0,8.6,1.0416666
A312,2020-03-03,6.6,2390.0,27.004168,33.1,24.0,94.0,53.0,5.4,0.7875
A312,2020-03-04,1.2,2572.1,26.1375,33.2,23.7,93.0,53.0,7.9,0.925
A312,2020-03-05,3.8,2538.0,26.441668,33.0,23.5,94.0,56.0,9.3,0.6791667
A312,2020-03-06,0.2,2515.0,27.225,33.7,23.4,93.0,51.0,6.5,0.85833335
A312,2020-03-07,6.8,3111.7,26.7375,33.0,23.2,94.0,50.0,10.4,1.1958333
A312,2020-03-08,3.0,2594.3,26.579166,32.9,23.4,94.0,54.0,6.9,0.7416667
A312,2020-03-09,6.6,2106.3,26.154167,32.0,22.4,94.0,61.0,10.5,0.84166664
A312,2020-03-10,14.2,2245.2,25.204166,29.3,22.5,94.0,63.0,6.3,1.0375
A312,2020-03-11,8.4,2842.2,26.208334,34.3,23.2,94.0,45.0,9.2,0.6625
A312,2020-03-12,17.6,2580.5,25.9375,33.3,23.2,94.0,51.0,10.4,0.85833335
A312,2020-03-13,18.0,2458.7,25.329166,32.7,22.4,94.0,60.0,11.0,0.97083336
A312,2020-03-14,3.6,2292.5,26.316668,31.7,23.3,94.0,57.0,5.5,0.72083336
A312,2020-03-15,4.8,2505.6,26.35,32.7,23.5,94.0,56.0,8.6,0.9791667
A312,2020-03-16,8.6,2366.5,25.208334,30.6,22.7,94.0,61.0,8.1,1.1
A312,2020-03-17,5.0,2535.4,26.370832,33.0,22.8,93.0,53.0,5.1,0.9458333
A312,2020-03-18,16.2,1885.9,26.3375,30.7,23.1,94.0,66.0,5.9,0.6333333
A312,2020-03-19,20.4,2416.4,25.629168,32.2,23.6,94.0,57.0,10.0,0.8666667
A312,2020-03-20,10.8,1988.1,25.170834,31.5,22.6,94.0,60.0,7.7,0.82916665
A312,2020-03-21,7.4,2540.9,25.991667,32.3,22.4,94.0,54.0,11.6,1.0666667
A312,2020-03-22,0.6,2483.6,26.2375,32.4,22.6,94.0,49.0,6.4,1.2
A312,2020-03-23,4.8,2170.9,27.35,33.2,23.7,94.0,54.0,6.5,1.0
A312,2020-03-24,0.2,1729.2,26.370832,30.8,23.5,94.0,65.0,11.8,0.85833335
A312,2020-03-25,2.4,1111.7,24.491667,28.0,23.0,94.0,73.0,7.7,0.5833333
A312,2020-03-26,0.0,2632.0,26.741667,33.1,22.1,94.0,49.0,5.1,0.7291667
A312,2020-03-27,30.8,2571.8,26.790909,33.1,23.4,94.0,52.0,10.5,1.0863637
A312,2020-03-28,2.4,2336.5,26.55,31.8,23.5,94.0,58.0,6.9,0.64
A312,2020-03-29,0.0,2800.9,27.654545,34.0,22.7,94.0,50.0,6.8,0.9590909
A312,2020-03-30,0.4,2598.4,27.468182,33.7,23.8,94.0,50.0,10.7,1.1181818
A312,2020-03-31,0.0,2323.3,28.561111,34.2,23.8,94.0,50.0,8.2,0.98333335
A312,2020-04-01,5.2,1922.0,26.219048,30.9,24.1,94.0,64.0,7.0,0.74761903
A312,2020-04-02,0.0,2232.4,28.2,34.0,23.6,94.0,51.0,5.2,0.91
A312,2020-04-03,10.0,2621.7,27.557142,33.5,24.1,94.0,53.0,11.0,1.1380953
A312,2020-04-04,0.4,2693.7,27.665,35.0,22.9,94.0,49.0,9.5,1.045
A312,2020-04-05,0.4,2483.5,29.063158,33.8,23.9,94.0,53.0,8.0,1.268421
A312,2020-04-06,0.0,2830.5,29.02353,33.5,23.6,94.0,52.0,8.8,1.6294118
A312,2020-04-07,0.0,2223.0,29.72353,34.2,23.8,94.0,48.0,6.0,1.2529411
A312,2020-04-08,2.6,2667.8,28.885,34.8,24.7,94.0,48.0,9.0,0.975
A312,2020-04-09,1.6,2168.3,28.75,33.7,23.7,93.0,52.0,7.6,0.9
A312,2020-04-10,0.0,2423.5,30.207144,33.7,24.7,94.0,51.0,4.3,1.0642858
A312,2020-04-11,0.0,1843.6,27.821053,31.6,23.6,93.0,61.0,7.8,0.77894735
A312,2020-04-12,0.6,2461.6,27.926315,33.4,22.8,94.0,52.0,4.4,0.7631579
A312,2020-04-13,16.6,2407.2,26.655556,30.9,23.5,93.0,62.0,5.2,1.0222223
A312,2020-04-14,5.6,2234.3,26.277779,29.9,23.8,93.0,65.0,4.4,0.70555556
A312,2020-04-15,2.6,2349.4,27.094444,31.9,23.7,93.0,53.0,4.4,0.7888889
A312,2020-04-16,0.0,2484.5,28.576471,33.7,24.4,94.0,50.0,6.9,1.0352942
A312,2020-04-17,1.4,1922.6,27.7,31.4,23.7,94.0,63.0,4.1,0.6666667
A312,2020-04-18,4.6,1232.0,26.372223,30.1,22.4,94.0,65.0,8.8,0.70555556
A312,2020-04-19,0.0,2252.6,27.794117,33.5,23.7,94.0,49.0,6.0,0.9705882
A312,2020-04-20,0.4,2463.4,28.606667,33.1,24.2,94.0,52.0,5.3,1.0666667
A312,2020-04-21,20.2,2759.9,27.238462,32.3,23.3,94.0,57.0,10.1,1.4923077
A312,2020-04-22,0.0,2416.7,28.261538,33.3,23.4,94.0,50.0,3.2,0.43076923
A312,2020-04-23,0.0,2414.8,29.157143,33.0,23.7,93.0,51.0,5.6,1.2142857
A312,2020-04-24,10.4,2270.9,27.930769,32.9,23.4,94.0,53.0,9.1,1.0307692
A312,2020-04-25,2.4,2543.7,28.688889,32.0,23.3,95.0,57.0,8.7,1.5666667
A312,2020-04-26,0.0,2464.5,30.422222,34.2,25.1,93.0,46.0,5.9,1.7888889
A312,2020-04-29,0.0,2377.7,31.528572,33.0,29.7,67.0,50.0,6.9,2.2142856
A312,2020-04-30,0.0,2194.9,30.34,32.8,26.0,87.0,54.0,6.5,1.64
A312,2020-05-01,0.6,2245.4,29.555555,32.4,24.5,93.0,53.0,10.3,2.3555555
A312,2020-05-03,0.0,2442.4,32.725,34.4,29.6,70.0,46.0,5.3,1.7375
A312,2020-05-04,0.0,2164.6,31.50909,34.3,26.5,85.0,49.0,6.5,1.8727273
A312,2020-05-05,0.0,1924.7,30.48,33.0,24.8,94.0,52.0,7.2,2.29
A312,2020-05-06,0.0,2288.7,32.0,33.2,30.6,63.0,50.0,8.1,2.4714286
A312,2020-05-07,0.0,1727.8,30.00909,32.5,25.6,93.0,54.0,4.8,1.5363636
A312,2020-05-08,0.0,2638.1,31.52,34.3,26.1,94.0,44.0,5.0,0.98
A312,2020-05-09,0.0,2244.5,30.75,34.3,22.6,95.0,44.0,6.0,1.3083333
A312,2020-05-10,0.0,2099.5,29.563637,32.4,23.8,86.0,51.0,8.4,2.2545455
A312,2020-05-11,0.0,2277.8,29.966667,32.1,25.5,74.0,53.0,8.2,2.1777778
A312,2020-05-12,0.0,2317.4,29.85,32.8,21.6,94.0,48.0,7.3,2.1083333
A312,2020-05-13,0.0,2385.2,30.8,34.0,21.5,95.0,45.0,7.3,1.709091
A312,2020-05-14,0.0,2075.8,31.844444,34.2,28.4,72.0,48.0,5.8,1.7333333
A312,2020-05-27,0.0,1892.6,30.64,33.4,29.1,76.0,50.0,4.6,0.68
A312,2020-05-28,0.0,1894.9,30.372726,33.3,22.7,95.0,47.0,5.2,1.3545455
A312,2020-05-29,0.0,1617.8,28.372726,31.2,23.3,94.0,57.0,7.4,1.5727273
A312,2020-05-30,0.0,2227.1,28.518183,31.0,21.9,94.0,53.0,7.3,1.9
A312,2020-05-31,0.0,2278.0,30.022223,32.7,25.2,90.0,53.0,7.0,1.8111111
A312,2020-06-01,3.2,1836.8,29.045454,32.2,22.9,94.0,56.0,6.7,1.2727273
A312,2020-06-02,0.0,1993.2,29.418182,32.0,22.8,95.0,53.0,4.2,0.90909094
A312,2020-06-03,0.0,2082.0,30.563637,33.7,22.5,95.0,49.0,6.7,1.6090909
A312,2020-06-04,0.2,2183.4,30.127274,32.9,23.0,94.0,48.0,7.6,1.9545455
A312,2020-06-05,0.0,2323.3,30.06,33.0,23.6,94.0,49.0,7.9,2.23
A312,2020-06-06,0.0,2251.1,29.545454,32.1,20.8,95.0,46.0,10.0,1.9363636
A312,2020-06-07,0.0,2413.5,29.563637,32.8,20.5,95.0,45.0,6.3,1.8181819
A312,2020-06-08,0.0,2317.7,29.936363,32.5,22.4,94.0,49.0,6.1,1.5636364
A312,2020-06-09,0.0,2320.9,30.39,33.1,25.2,87.0,50.0,5.5,1.59
A312,2020-06-10,6.6,2447.8,28.23,31.8,23.7,94.0,55.0,6.1,0.85
A312,2020-06-11,0.0,2336.7,29.99091,32.7,23.2,94.0,50.0,7.9,2.3818183
A312,2020-06-12,0.0,2270.9,29.681818,32.5,22.5,94.0,43.0,7.6,2.2
A312,2020-06-13,0.0,2353.7,29.7,32.7,21.4,94.0,45.0,7.1,1.9545455
A312,2020-06-14,0.0,2351.1,29.745455,32.9,23.0,78.0,47.0,7.4,2.0181818
A312,2020-06-15,0.0,2263.5,29.327272,31.9,20.6,93.0,47.0,8.3,2.1727273
A312,2020-06-16,0.0,2429.5,29.3,32.2,23.2,79.0,48.0,10.2,2.69
A312,2020-06-17,0.0,2424.0,29.2125,32.8,21.7,89.0,36.0,9.1,3.0
A312,2020-06-18,0.0,2401.1,28.836363,31.9,21.3,92.0,38.0,8.0,2.3363636
A312,2020-06-19,0.0,2268.3,29.86,32.8,21.3,94.0,47.0,6.8,1.66
A312,2020-06-20,0.0,1927.4,30.22,32.9,24.4,81.0,48.0,7.5,2.43
A312,2020-06-21,0.0,2305.1,30.5,32.3,27.8,55.0,43.0,9.0,2.3857143
A312,2020-06-22,0.0,2324.2,28.8,31.8,19.1,94.0,40.0,7.3,2.3818183
A312,2020-06-27,0.0,2026.1,31.27143,33.2,29.3,64.0,42.0,5.9,1.1571429
A312,2020-06-28,0.0,2199.5,31.37,33.6,23.4,90.0,39.0,7.6,2.09
A312,2020-06-30,0.0,2079.0,32.5,33.1,30.5,50.0,41.0,5.4,1.2666667
A312,2020-07-01,0.0,2287.5,30.5,33.3,26.4,79.0,45.0,4.2,0.9222222
A312,2020-07-02,0.0,2142.3,31.92,34.0,29.9,66.0,42.0,4.3,0.7
A312,2020-07-03,0.0,2154.0,32.583332,33.7,30.3,59.0,39.0,5.6,1.2166667
A312,2020-07-04,0.0,2250.3,32.3875,34.1,28.4,64.0,35.0,7.4,2.2
A312,2020-07-05,0.0,2390.2,32.266666,33.8,30.7,46.0,37.0,6.8,1.8833333
A312,2020-07-06,0.0,1545.8,30.625,31.4,29.1,68.0,50.0,6.0,1.225
A312,2020-07-07,0.0,2051.6,31.3,32.8,26.6,69.0,38.0,6.3,2.275
A312,2020-07-08,0.0,2452.2,32.05,33.4,28.4,57.0,34.0,7.1,1.7666667
A312,2020-07-09,0.0,2283.1,31.0125,34.2,24.1,81.0,34.0,7.8,1.8875
A312,2020-07-10,0.0,1929.4,31.588888,34.0,25.2,77.0,41.0,7.2,1.7333333
A312,2020-07-11,0.0,2466.4,30.688889,32.9,24.9,81.0,42.0,8.1,2.3111112
A312,2020-07-12,0.0,2462.5,31.7375,33.9,28.4,52.0,35.0,6.7,1.9125
A312,2020-07-13,0.0,2417.2,31.18,33.9,25.4,75.0,36.0,7.5,2.22
A312,2020-07-14,0.0,2371.8,28.683332,32.4,19.8,94.0,38.0,5.7,1.5
A312,2020-07-15,0.0,2314.0,30.781818,34.3,19.6,94.0,32.0,6.4,1.8909091
A312,2020-07-16,0.0,2377.1,30.663637,34.3,22.6,90.0,32.0,9.4,2.3727272
A312,2020-07-17,0.0,2481.3,30.11,32.9,23.9,73.0,32.0,11.7,2.77
A312,2020-07-18,0.0,2442.7,30.9,33.9,25.8,54.0,36.0,7.8,2.3444445
A312,2020-07-19,0.0,2528.9,31.018183,33.7,25.0,72.0,33.0,10.7,2.6545455
A312,2020-07-20,0.0,2478.8,31.4,34.5,27.6,53.0,34.0,8.8,2.5125
A312,2020-07-21,0.0,1923.5,30.136364,33.5,25.2,68.0,30.0,9.4,2.2272727
A312,2020-07-22,0.0,2525.7,30.233334,33.9,18.9,90.0,29.0,9.0,2.1777778
A312,2020-07-23,0.0,2533.2,30.35,34.4,17.9,94.0,28.0,7.8,2.025
A312,2020-07-24,0.0,2507.1,31.06,34.4,21.4,85.0,29.0,9.1,2.01
A312,2020-07-25,0.0,2530.8,29.4,33.5,17.4,93.0,32.0,8.3,2.2583334
A312,2020-07-26,0.0,2536.6,29.483334,33.7,18.3,93.0,32.0,10.5,2.2833333
A312,2020-07-27,0.0,2535.1,29.845455,33.8,16.7,95.0,28.0,8.8,2.2818182
A312,2020-07-28,0.0,2528.8,30.34,33.8,17.8,94.0,31.0,9.0,2.07
A312,2020-07-29,0.0,2556.6,30.881819,35.0,22.6,82.0,29.0,6.8,1.9545455
A312,2020-07-30,0.0,2525.6,31.627274,34.5,25.1,65.0,32.0,8.9,2.4818182
A312,2020-07-31,0.0,2590.9,31.045454,34.3,21.9,77.0,26.0,9.2,2.7272727
A312,2020-08-01,0.0,2162.1,30.183332,33.7,17.8,92.0,33.0,9.5,2.45
A312,2020-08-02,0.0,2476.5,30.325,34.3,19.8,87.0,33.0,9.3,2.35
A312,2020-08-03,0.0,2572.2,31.08,34.2,22.4,72.0,33.0,10.3,2.79
A312,2020-08-04,0.0,2596.8,31.072727,34.2,24.3,63.0,28.0,9.8,2.7818182
A312,2020-08-05,0.0,2618.5,31.0,33.7,24.9,55.0,26.0,9.7,3.5285714
A312,2020-08-06,0.0,2576.6,30.291666,34.8,18.0,88.0,27.0,11.4,2.75
A312,2020-08-07,0.0,2628.9,30.118181,34.4,16.8,92.0,27.0,10.2,2.5636363
A312,2020-08-08,0.0,2639.7,30.845455,34.4,16.9,92.0,27.0,9.3,2.6363637
A312,2020-08-09,0.0,2660.3,30.25,34.5,17.5,94.0,31.0,8.9,2.0
A312,2020-08-10,0.0,2666.7,31.581818,35.0,22.9,80.0,31.0,6.6,1.8636364
A312,2020-08-11,0.0,2642.7,31.981817,35.5,24.4,77.0,24.0,7.7,2.2181818
A312,2020-08-12,0.0,2694.3,30.833334,35.1,17.7,94.0,20.0,10.0,2.4333334
A312,2020-08-13,0.0,2698.4,30.891666,35.6,16.8,93.0,23.0,8.6,1.85
A312,2020-08-14,0.0,2222.9,30.688889,34.3,24.4,74.0,34.0,8.2,2.5
A312,2020-08-15,0.0,2683.6,31.291666,35.8,19.7,94.0,27.0,9.2,2.2583334
A312,2020-08-16,0.0,2649.7,31.783333,36.2,18.1,93.0,25.0,10.4,2.4916666
A312,2020-08-17,0.0,2709.2,32.75,37.4,19.5,93.0,23.0,11.3,2.6166666
A312,2020-08-18,0.0,2753.6,32.358334,37.0,19.1,93.0,19.0,9.7,2.2583334
A312,2020-08-19,0.0,2705.1,31.241667,35.9,17.9,92.0,23.0,8.2,1.55
A312,2020-08-20,0.0,2552.3,31.145454,35.5,19.9,93.0,31.0,7.8,1.3181819
A312,2020-08-21,0.0,2389.8,32.922222,36.1,26.5,73.0,33.0,4.8,1.3555555
A312,2020-08-22,0.2,2509.3,30.99091,35.2,23.8,89.0,36.0,7.5,1.4454546
A312,2020-08-23,0.0,2758.5,32.33,36.3,24.4,85.0,29.0,6.3,2.08
A312,2020-08-24,0.0,2421.3,31.10909,35.4,21.1,94.0,29.0,5.8,1.790909
A312,2020-08-25,0.0,2127.4,30.745455,35.0,20.5,94.0,34.0,4.6,1.3272728
A312,2020-08-26,0.0,2627.2,31.372726,36.1,21.1,94.0,31.0,5.3,1.5363636
A312,2020-08-27,0.0,2764.3,32.70909,37.3,21.7,94.0,25.0,7.1,1.5454545
A312,2020-08-28,0.0,2810.5,32.372726,36.8,20.6,94.0,20.0,7.3,1.9181818
A312,2020-08-29,0.0,2809.9,32.536366,37.0,19.2,93.0,26.0,7.5,2.2
A312,2020-08-30,0.0,2752.9,33.5,37.9,20.7,90.0,21.0,9.2,3.1090908
A312,2020-08-31,0.0,2819.2,33.381817,38.2,19.6,91.0,18.0,9.7,3.1454546
A312,2020-09-01,0.0,2851.6,33.51,37.0,26.1,53.0,18.0,9.8,3.16
A312,2020-09-02,0.0,2829.5,32.563637,36.8,20.6,84.0,23.0,9.8,2.6181817
A312,2020-09-03,0.0,2868.0,33.66,37.1,25.0,53.0,21.0,13.6,2.55
A312,2020-09-04,0.0,2545.5,32.5,36.0,20.6,92.0,26.0,7.0,1.95
A312,2020-09-05,0.0,2831.9,32.991665,37.3,21.9,88.0,20.0,9.8,2.975
A312,2020-09-06,0.0,2889.8,32.19091,36.1,19.0,93.0,23.0,8.2,2.3454545
A312,2020-09-07,0.0,2914.0,32.672726,36.9,20.9,87.0,22.0,7.4,1.9909091
A312,2020-09-08,0.0,2881.1,32.70909,37.0,21.0,90.0,24.0,9.3,2.1818182
A312,2020-09-09,0.0,2918.9,33.4,37.5,20.7,92.0,23.0,9.9,2.8
A312,2020-09-10,0.0,2657.0,33.327274,37.6,22.0,86.0,25.0,7.7,2.1727273
A312,2020-09-11,0.0,2780.6,33.227272,37.2,21.0,91.0,25.0,9.6,2.3
A312,2020-09-12,0.0,2914.2,33.1,36.7,22.0,92.0,23.0,9.9,2.4
A312,2020-09-13,0.0,2942.9,32.545456,36.6,20.3,90.0,21.0,9.6,2.290909
A312,2020-09-14,0.0,2914.0,32.5,37.7,19.8,90.0,19.0,9.6,2.1545455
A312,2020-09-15,0.0,2717.8,33.46,37.2,24.9,65.0,22.0,10.9,2.53
A312,2020-09-16,0.0,2746.4,32.68182,37.3,21.2,88.0,25.0,11.2,2.0545454
A312,2020-09-17,0.0,2878.7,33.427273,38.0,21.6,91.0,24.0,10.8,2.1363637
A312,2020-09-18,0.0,2776.7,33.20909,37.6,22.7,84.0,25.0,5.7,1.3454546
A312,2020-09-19,0.0,2574.3,32.99091,37.3,22.8,89.0,28.0,7.5,1.8090909
A312,2020-09-20,0.0,2500.2,32.78182,37.9,23.9,85.0,30.0,7.2,1.8
A312,2020-09-21,0.0,2641.8,32.927273,37.1,23.6,87.0,30.0,7.4,1.7272727
A312,2020-09-22,0.0,2867.4,35.0,38.3,27.7,63.0,22.0,10.8,2.4555554
A312,2020-09-23,0.0,2894.4,34.18182,39.0,22.7,91.0,23.0,12.0,1.9909091
A312,2020-09-24,0.0,2804.1,34.12,37.8,26.3,73.0,26.0,9.1,2.15
A312,2020-09-25,0.0,2621.9,32.81818,38.0,22.0,91.0,24.0,6.3,1.6454545
A312,2020-09-26,0.0,2233.5,32.95,36.4,25.7,74.0,26.0,6.8,1.91
A312,2020-09-27,0.0,2734.7,32.654545,37.7,23.5,87.0,25.0,7.0,1.5272727
A312,2020-09-28,0.0,2914.7,34.8,39.2,25.3,78.0,23.0,7.2,1.93
A312,2020-09-29,0.0,2860.3,33.47273,38.2,24.8,83.0,28.0,7.1,1.8454546
A312,2020-09-30,0.0,2720.9,33.836365,38.8,22.1,90.0,15.0,9.2,2.2727273
A312,2020-10-01,0.0,2945.8,34.581818,39.2,21.9,90.0,16.0,9.3,2.4818182
A312,2020-10-02,0.0,2988.8,33.81818,39.0,20.6,90.0,21.0,7.9,1.9909091
A312,2020-10-03,0.0,2896.3,33.581818,38.5,23.3,87.0,22.0,6.8,1.8
A312,2020-10-04,0.0,2937.1,33.827274,39.1,22.4,91.0,21.0,7.5,1.6727272
A312,2020-10-05,0.0,2967.8,33.642857,38.7,23.6,86.0,23.0,8.7,2.442857
A312,2020-10-06,0.0,2815.8,34.58,38.0,28.3,58.0,27.0,10.2,3.46
A312,2020-10-07,0.0,2947.6,34.05,38.5,25.3,70.0,20.0,7.3,2.175
A312,2020-10-08,0.0,2974.3,32.24,36.4,25.6,71.0,29.0,6.8,2.0
A312,2020-10-09,0.0,2925.5,33.95,37.9,25.3,72.0,26.0,7.9,2.32
A312,2020-10-10,0.0,2755.6,33.045456,37.9,23.5,84.0,26.0,7.2,2.0
A312,2020-10-11,0.0,2954.4,32.772728,37.5,23.8,86.0,24.0,7.9,2.1727273
A312,2020-10-12,0.0,2124.4,32.672726,40.9,25.1,80.0,24.0,7.6,1.7727273
A312,2020-10-13,0.0,2887.3,33.772728,38.5,24.1,83.0,21.0,8.1,1.9818182
A312,2020-10-14,0.0,2818.4,30.533333,34.7,25.5,75.0,35.0,10.1,3.3333333
A312,2020-10-15,0.0,2843.5,34.536366,39.8,22.2,86.0,18.0,9.0,2.0545454
A312,2020-10-16,0.0,2739.6,31.45,34.7,26.8,72.0,38.0,6.9,2.475
A312,2020-10-17,0.0,2821.1,32.988888,38.5,23.8,83.0,22.0,6.4,2.0222223
A312,2020-10-18,0.0,2292.1,34.65,38.9,28.3,63.0,21.0,6.7,1.95
A312,2020-10-19,0.0,2474.2,33.95,36.8,28.7,56.0,29.0,8.0,3.0
A312,2020-10-20,0.0,2899.7,36.355556,39.4,29.5,54.0,20.0,10.2,2.2777777
A312,2020-10-21,0.0,2908.1,35.766666,39.4,26.1,63.0,20.0,8.3,2.0666666
A312,2020-10-22,0.0,2753.9,35.8,39.3,27.0,70.0,25.0,11.7,2.1888888
A312,2020-10-23,0.2,2436.8,34.4125,38.1,30.1,56.0,28.0,8.3,2.5375
A312,2020-10-24,0.0,2696.7,34.19,38.1,26.9,71.0,27.0,8.2,2.45
A312,2020-10-25,0.0,2892.7,33.254547,37.7,26.0,80.0,29.0,5.9,1.5454545
A312,2020-10-26,0.0,2789.0,34.227272,38.4,26.5,74.0,29.0,7.9,1.9
A312,2020-10-27,0.0,2063.6,31.53,34.5,25.8,77.0,37.0,6.5,1.63
A312,2020-10-28,0.0,2286.1,33.3125,37.8,26.5,72.0,30.0,5.7,1.6375
A312,2020-10-29,0.0,2753.2,35.41,39.7,26.7,71.0,21.0,7.8,2.33
A312,2020-10-30,0.0,2797.5,35.075,39.3,26.4,63.0,20.0,9.4,2.175
A312,2020-10-31,0.0,2903.0,34.145454,38.6,24.6,77.0,22.0,6.9,1.8090909
A312,2020-11-01,,2925.7,34.82,38.3,27.3,68.0,27.0,7.4,1.67
A312,2020-11-02,,2668.9,33.15,36.3,27.8,71.0,35.0,5.8,1.9
A312,2020-11-03,,1966.4,27.614286,29.6,25.3,83.0,67.0,6.5,1.6142857
A312,2020-11-04,,1931.9,28.9,30.9,25.1,87.0,53.0,6.1,1.925
A312,2020-11-05,,2373.3,30.9,33.7,26.5,76.0,43.0,5.4,1.5571429
A312,2020-11-06,,3021.9,31.92,35.4,25.4,80.0,34.0,5.3,1.38
A312,2020-11-07,,1631.8,28.5625,32.6,24.9,79.0,50.0,5.7,1.2625
A312,2020-11-08,,2564.4,34.19,37.3,25.5,81.0,28.0,8.7,2.4
A312,2020-11-09,,2776.1,33.16,37.1,25.3,91.0,28.0,7.5,2.37
A312,2020-11-10,,2944.9,33.266666,36.2,26.5,84.0,34.0,6.9,2.0333333
A312,2020-11-11,,2417.4,31.836363,36.1,25.0,87.0,35.0,5.6,1.5727273
A312,2020-11-12,,2754.0,32.090908,36.0,25.5,82.0,37.0,7.1,1.0818182
A312,2020-11-13,,2549.8,32.2,36.0,25.3,88.0,33.0,5.4,1.1818181
A312,2020-11-14,,2711.1,34.02,37.6,26.5,74.0,29.0,6.6,1.59
A312,2020-11-15,,2386.8,33.822224,36.9,27.4,73.0,30.0,7.1,2.0444446
A312,2020-11-16,,2795.0,33.46,36.8,26.1,75.0,29.0,5.9,1.62
A312,2020-11-17,,1433.2,31.56,34.4,26.7,74.0,42.0,5.7,1.34
A312,2020-11-18,,2660.0,33.41,36.6,26.5,81.0,33.0,6.2,1.55
A312,2020-11-19,,982.6,27.7125,28.9,25.9,83.0,70.0,5.3,1.575
A312,2020-11-20,,2938.8,30.38,33.4,23.8,85.0,44.0,6.5,2.16
A312,2020-11-21,,2434.1,30.725,33.1,26.1,81.0,46.0,6.6,1.825
A312,2020-11-22,,1481.1,27.657143,30.0,25.0,89.0,63.0,4.3,1.0714285
A312,2020-11-23,,2874.6,30.62857,33.0,25.7,86.0,45.0,8.1,1.1857142
A312,2020-11-24,,2059.8,31.1,34.2,25.2,80.0,40.0,8.2,2.3
A312,2020-11-25,,2292.3,31.02,34.0,25.3,82.0,42.0,8.1,2.46
A312,2020-11-26,,2106.6,31.5,34.3,26.0,78.0,41.0,6.1,1.2
A312,2020-11-27,,2356.9,31.38889,33.3,27.4,75.0,44.0,7.1,1.6555556
A312,2020-11-28,,2475.4,32.35,33.5,31.4,54.0,45.0,8.9,1.8333334
A312,2020-11-29,,2540.1,32.46,35.4,26.3,66.0,33.0,7.8,2.19
A312,2020-11-30,,2678.7,32.655556,35.4,26.3,79.0,33.0,4.6,1.1333333
A312,2020-12-01,0.0,2652.1,33.35,34.6,30.9,56.0,37.0,6.7,2.0833333
A312,2020-12-02,0.0,2620.3,32.22,35.3,25.0,84.0,38.0,6.1,1.74
A312,2020-12-03,0.0,2765.7,32.5,35.2,25.9,77.0,37.0,7.5,2.3
A312,2020-12-04,0.0,2527.5,34.6,35.5,32.6,49.0,39.0,8.0,2.4666667
A312,2020-12-05,0.0,2627.1,33.58,36.1,25.7,78.0,32.0,7.7,1.91
A312,2020-12-06,0.0,2840.2,33.58,36.7,25.3,79.0,32.0,8.5,2.06
A312,2020-12-07,0.0,2056.6,30.26,31.6,26.1,76.0,51.0,6.5,2.35
A312,2020-12-08,0.0,1688.7,31.58,33.4,30.4,62.0,49.0,4.7,1.24
A312,2020-12-09,0.0,1670.6,31.58,34.7,25.4,78.0,38.0,6.9,1.84
A312,2020-12-10,0.0,1895.5,31.288889,33.5,26.1,75.0,40.0,8.6,2.1444445
A312,2020-12-11,0.0,2279.1,33.711113,36.8,27.3,70.0,30.0,7.3,1.8555555
A312,2020-12-12,0.0,2550.2,33.09,37.0,25.3,83.0,28.0,5.6,1.49
A312,2020-12-13,0.0,2613.4,34.2,37.5,25.5,78.0,28.0,6.6,2.08
A312,2020-12-14,0.0,2379.0,32.15,36.5,26.0,77.0,33.0,7.3,1.14
A312,2020-12-15,0.0,2596.8,30.7375,34.1,26.2,78.0,47.0,5.8,2.1375
A312,2020-12-16,0.2,1990.5,33.8,35.4,30.1,66.0,38.0,4.2,1.0666667
A312,2020-12-17,0.0,2102.4,31.45,35.0,25.7,81.0,40.0,5.6,1.46
A312,2020-12-18,2.2,2082.6,31.87,34.5,25.7,87.0,42.0,7.8,1.96
A312,2020-12-19,0.0,2160.3,31.25,34.6,25.1,83.0,40.0,8.0,2.3666666
A312,2020-12-20,0.0,2379.2,32.73,36.5,25.6,79.0,33.0,8.6,2.11
A312,2020-12-21,0.8,1934.8,31.175,34.1,24.8,85.0,45.0,5.9,1.6875
